engagement1,person,datetime,facial_expression
0.7151334645502831,0,2025-02-11 16:07:58.732340094,tired
0.7602815034389244,1,2025-02-11 16:07:58.732340094,neutral
0.7078682770700617,3,2025-02-11 16:07:58.732340094,tired
0.7777793459042021,2,2025-02-11 16:07:59.089357133,neutral
0.7078682770700617,3,2025-02-11 16:07:59.089357133,neutral
0.7602815034389244,1,2025-02-11 16:07:59.089357133,neutral
0.7151334645502831,0,2025-02-11 16:07:59.089357133,tired
0.7078682770700617,3,2025-02-11 16:07:59.436956457,neutral
0.7602815034389244,1,2025-02-11 16:07:59.436956457,neutral
0.7151334645502831,0,2025-02-11 16:07:59.436956457,tired
0.7777793459042021,2,2025-02-11 16:07:59.436956457,neutral
0.7151334645502831,0,2025-02-11 16:07:59.774281909,neutral
0.7602815034389244,1,2025-02-11 16:07:59.774281909,neutral
0.7777793459042021,2,2025-02-11 16:07:59.774281909,neutral
0.7078682770700617,3,2025-02-11 16:07:59.774281909,neutral
0.7839847966542155,2,2025-02-11 16:08:00.103045802,neutral
0.7639925392396429,3,2025-02-11 16:08:00.103045802,frowning
0.7199963628621181,1,2025-02-11 16:08:00.103045802,neutral
0.7957734002236305,0,2025-02-11 16:08:00.103045802,neutral
0.7839847966542155,2,2025-02-11 16:08:00.445508190,neutral
0.7639925392396429,3,2025-02-11 16:08:00.445508190,neutral
0.7199963628621181,1,2025-02-11 16:08:00.445508190,neutral
0.7957734002236305,0,2025-02-11 16:08:00.445508190,neutral
0.7199963628621181,1,2025-02-11 16:08:00.787970578,neutral
0.7639925392396429,3,2025-02-11 16:08:00.787970578,neutral
0.7839847966542155,2,2025-02-11 16:08:00.787970578,neutral
0.7957734002236305,0,2025-02-11 16:08:00.787970578,tired
0.7639925392396429,3,2025-02-11 16:08:01.087625168,neutral
0.7839847966542155,2,2025-02-11 16:08:01.087625168,neutral
0.7957734002236305,0,2025-02-11 16:08:01.087625168,tired
0.7839847966542155,2,2025-02-11 16:08:01.344471959,neutral
0.7957734002236305,0,2025-02-11 16:08:01.344471959,tired
0.7639925392396429,3,2025-02-11 16:08:01.344471959,neutral
0.7957734002236305,0,2025-02-11 16:08:01.644126548,tired
0.7839847966542155,2,2025-02-11 16:08:01.644126548,admired
0.7639925392396429,3,2025-02-11 16:08:01.644126548,neutral
0.7957734002236305,0,2025-02-11 16:08:01.915527991,tired
0.7839847966542155,2,2025-02-11 16:08:01.915527991,neutral
0.7639925392396429,3,2025-02-11 16:08:01.915527991,neutral
0.7639925392396429,3,2025-02-11 16:08:02.186073278,neutral
0.7957734002236305,0,2025-02-11 16:08:02.186073278,tired
0.7839847966542155,2,2025-02-11 16:08:02.186073278,neutral
0.7957734002236305,0,2025-02-11 16:08:02.472029372,smilling
0.7839847966542155,2,2025-02-11 16:08:02.472029372,neutral
0.7639925392396429,3,2025-02-11 16:08:02.472029372,neutral
0.7957734002236305,0,2025-02-11 16:08:02.757985466,tired
0.7839847966542155,2,2025-02-11 16:08:02.757985466,neutral
0.7839847966542155,2,2025-02-11 16:08:02.757985466,neutral
0.7639925392396429,3,2025-02-11 16:08:02.757985466,neutral
0.7839847966542155,2,2025-02-11 16:08:03.029386908,tired
0.7957734002236305,0,2025-02-11 16:08:03.029386908,tired
0.7639925392396429,3,2025-02-11 16:08:03.029386908,tired
0.7839847966542155,2,2025-02-11 16:08:03.326473030,tired
0.7957734002236305,0,2025-02-11 16:08:03.326473030,smilling
0.7639925392396429,3,2025-02-11 16:08:03.326473030,tired
0.7957734002236305,0,2025-02-11 16:08:03.599586784,smilling
0.7639925392396429,3,2025-02-11 16:08:03.599586784,tired
0.7839847966542155,2,2025-02-11 16:08:03.599586784,neutral
0.7839847966542155,2,2025-02-11 16:08:03.898385218,neutral
0.7639925392396429,3,2025-02-11 16:08:03.898385218,tired
0.7957734002236305,0,2025-02-11 16:08:03.898385218,neutral
0.7839847966542155,2,2025-02-11 16:08:04.156088165,frowning
0.7639925392396429,3,2025-02-11 16:08:04.156088165,tired
0.7957734002236305,0,2025-02-11 16:08:04.156088165,smilling
0.7957734002236305,0,2025-02-11 16:08:04.509680581,smilling
0.7839847966542155,2,2025-02-11 16:08:04.509680581,frowning
0.7639925392396429,3,2025-02-11 16:08:04.509680581,tired
0.7639925392396429,3,2025-02-11 16:08:04.790499739,tired
0.7839847966542155,2,2025-02-11 16:08:04.790499739,frowning
0.7957734002236305,0,2025-02-11 16:08:04.790499739,smilling
0.7957734002236305,0,2025-02-11 16:08:05.059332714,neutral
0.7839847966542155,2,2025-02-11 16:08:05.059332714,frowning
0.7639925392396429,3,2025-02-11 16:08:05.059332714,tired
0.7639925392396429,3,2025-02-11 16:08:05.400082790,tired
0.7957734002236305,0,2025-02-11 16:08:05.400082790,tired
0.7839847966542155,2,2025-02-11 16:08:05.400082790,frowning
0.7957734002236305,0,2025-02-11 16:08:05.688607352,smilling
0.7199963628621181,1,2025-02-11 16:08:05.688607352,neutral
0.7839847966542155,2,2025-02-11 16:08:05.688607352,frowning
0.7639925392396429,3,2025-02-11 16:08:05.688607352,tired
0.7839847966542155,2,2025-02-11 16:08:06.023364336,frowning
0.7957734002236305,0,2025-02-11 16:08:06.023364336,smilling
0.7639925392396429,3,2025-02-11 16:08:06.023364336,tired
0.7199963628621181,1,2025-02-11 16:08:06.023364336,neutral
0.7957734002236305,0,2025-02-11 16:08:06.358121321,smilling
0.7839847966542155,2,2025-02-11 16:08:06.358121321,frowning
0.7639925392396429,3,2025-02-11 16:08:06.358121321,tired
0.7199963628621181,1,2025-02-11 16:08:06.358121321,neutral
0.7639925392396429,3,2025-02-11 16:08:06.771644654,tired
0.7839847966542155,2,2025-02-11 16:08:06.771644654,frowning
0.7957734002236305,0,2025-02-11 16:08:06.771644654,smilling
0.7199963628621181,1,2025-02-11 16:08:06.771644654,neutral
0.7639925392396429,3,2025-02-11 16:08:07.069586932,tired
0.7199963628621181,1,2025-02-11 16:08:07.069586932,neutral
0.7839847966542155,2,2025-02-11 16:08:07.069586932,frowning
0.7839847966542155,2,2025-02-11 16:08:07.338419907,frowning
0.7639925392396429,3,2025-02-11 16:08:07.338419907,neutral
0.7957734002236305,0,2025-02-11 16:08:07.338419907,smilling
0.7199963628621181,1,2025-02-11 16:08:07.338419907,neutral
0.7639925392396429,3,2025-02-11 16:08:07.680026139,tired
0.7957734002236305,0,2025-02-11 16:08:07.680026139,smilling
0.7839847966542155,2,2025-02-11 16:08:07.680026139,frowning
0.7199963628621181,1,2025-02-11 16:08:07.680026139,neutral
0.7957734002236305,0,2025-02-11 16:08:08.009646187,smilling
0.7839847966542155,2,2025-02-11 16:08:08.009646187,frowning
0.7639925392396429,3,2025-02-11 16:08:08.009646187,tired
0.7199963628621181,1,2025-02-11 16:08:08.009646187,neutral
0.7199963628621181,1,2025-02-11 16:08:08.353820887,neutral
0.7639925392396429,3,2025-02-11 16:08:08.353820887,tired
0.7957734002236305,0,2025-02-11 16:08:08.353820887,smilling
0.7839847966542155,2,2025-02-11 16:08:08.353820887,frowning
0.7639925392396429,3,2025-02-11 16:08:08.694570963,tired
0.7957734002236305,0,2025-02-11 16:08:08.694570963,smilling
0.7199963628621181,1,2025-02-11 16:08:08.694570963,neutral
0.7839847966542155,2,2025-02-11 16:08:08.694570963,frowning
0.7199963628621181,1,2025-02-11 16:08:09.037033352,neutral
0.7639925392396429,3,2025-02-11 16:08:09.037033352,tired
0.7839847966542155,2,2025-02-11 16:08:09.037033352,frowning
0.7957734002236305,0,2025-02-11 16:08:09.037033352,smilling
0.7639925392396429,3,2025-02-11 16:08:09.322989446,tired
0.7839847966542155,2,2025-02-11 16:08:09.322989446,frowning
0.7957734002236305,0,2025-02-11 16:08:09.322989446,smilling
0.7839847966542155,2,2025-02-11 16:08:09.608089384,frowning
0.7957734002236305,0,2025-02-11 16:08:09.608089384,smilling
0.7639925392396429,3,2025-02-11 16:08:09.608089384,tired
0.7839847966542155,2,2025-02-11 16:08:09.878634670,frowning
0.7957734002236305,0,2025-02-11 16:08:09.878634670,smilling
0.7639925392396429,3,2025-02-11 16:08:09.878634670,tired
0.7571911815001355,3,2025-02-11 16:08:10.150892269,tired
0.8565187503494733,2,2025-02-11 16:08:10.150892269,frowning
0.8114320043153476,0,2025-02-11 16:08:10.150892269,smilling
0.8565187503494733,2,2025-02-11 16:08:10.437704519,frowning
0.7571911815001355,3,2025-02-11 16:08:10.437704519,tired
0.8114320043153476,0,2025-02-11 16:08:10.437704519,smilling
0.8565187503494733,2,2025-02-11 16:08:10.733934485,frowning
0.7571911815001355,3,2025-02-11 16:08:10.733934485,tired
0.8114320043153476,0,2025-02-11 16:08:10.733934485,smilling
0.8114320043153476,0,2025-02-11 16:08:10.995918211,smilling
0.8565187503494733,2,2025-02-11 16:08:10.995918211,frowning
0.7571911815001355,3,2025-02-11 16:08:10.995918211,neutral
0.7571911815001355,3,2025-02-11 16:08:11.263038874,neutral
0.8565187503494733,2,2025-02-11 16:08:11.263038874,frowning
0.8114320043153476,0,2025-02-11 16:08:11.263038874,smilling
0.8565187503494733,2,2025-02-11 16:08:11.520741821,frowning
0.8114320043153476,0,2025-02-11 16:08:11.520741821,smilling
0.7571911815001355,3,2025-02-11 16:08:11.520741821,tired
0.8565187503494733,2,2025-02-11 16:08:11.805841759,frowning
0.8114320043153476,0,2025-02-11 16:08:11.805841759,smilling
0.7571911815001355,3,2025-02-11 16:08:11.805841759,neutral
0.8565187503494733,2,2025-02-11 16:08:12.090941697,frowning
0.8114320043153476,0,2025-02-11 16:08:12.090941697,smilling
0.7571911815001355,3,2025-02-11 16:08:12.090941697,neutral
0.7571911815001355,3,2025-02-11 16:08:12.362343140,neutral
0.8565187503494733,2,2025-02-11 16:08:12.362343140,frowning
0.8114320043153476,0,2025-02-11 16:08:12.362343140,smilling
0.8114320043153476,0,2025-02-11 16:08:12.648299234,smilling
0.8565187503494733,2,2025-02-11 16:08:12.648299234,frowning
0.7571911815001355,3,2025-02-11 16:08:12.648299234,neutral
0.8114320043153476,0,2025-02-11 16:08:12.946241512,smilling
0.7571911815001355,3,2025-02-11 16:08:12.946241512,admired
0.8565187503494733,2,2025-02-11 16:08:12.946241512,frowning
0.8114320043153476,0,2025-02-11 16:08:13.204800615,smilling
0.7571911815001355,3,2025-02-11 16:08:13.204800615,admired
0.8565187503494733,2,2025-02-11 16:08:13.204800615,frowning
0.7571911815001355,3,2025-02-11 16:08:13.475345901,admired
0.8565187503494733,2,2025-02-11 16:08:13.475345901,frowning
0.8114320043153476,0,2025-02-11 16:08:13.475345901,smilling
0.8114320043153476,0,2025-02-11 16:08:13.746747344,neutral
0.7571911815001355,3,2025-02-11 16:08:13.746747344,admired
0.8565187503494733,2,2025-02-11 16:08:13.746747344,frowning
0.8114320043153476,0,2025-02-11 16:08:14.051538869,smilling
0.7571911815001355,3,2025-02-11 16:08:14.051538869,neutral
0.8565187503494733,2,2025-02-11 16:08:14.051538869,frowning
0.8565187503494733,2,2025-02-11 16:08:14.317803376,frowning
0.8114320043153476,0,2025-02-11 16:08:14.317803376,neutral
0.7571911815001355,3,2025-02-11 16:08:14.317803376,neutral
0.8565187503494733,2,2025-02-11 16:08:14.589204819,frowning
0.7571911815001355,3,2025-02-11 16:08:14.589204819,neutral
0.8114320043153476,0,2025-02-11 16:08:14.589204819,tired
0.8565187503494733,2,2025-02-11 16:08:14.859750105,frowning
0.7571911815001355,3,2025-02-11 16:08:14.859750105,neutral
0.8114320043153476,0,2025-02-11 16:08:14.859750105,tired
0.8565187503494733,2,2025-02-11 16:08:15.145706199,frowning
0.7571911815001355,3,2025-02-11 16:08:15.145706199,neutral
0.8114320043153476,0,2025-02-11 16:08:15.145706199,smilling
0.8565187503494733,2,2025-02-11 16:08:15.421388422,neutral
0.8114320043153476,0,2025-02-11 16:08:15.421388422,smilling
0.7571911815001355,3,2025-02-11 16:08:15.421388422,neutral
0.8114320043153476,0,2025-02-11 16:08:15.687652928,smilling
0.7571911815001355,3,2025-02-11 16:08:15.687652928,neutral
0.8565187503494733,2,2025-02-11 16:08:15.687652928,neutral
0.7571911815001355,3,2025-02-11 16:08:15.959054371,neutral
0.8114320043153476,0,2025-02-11 16:08:15.959054371,smilling
0.8565187503494733,2,2025-02-11 16:08:15.959054371,neutral
0.8565187503494733,2,2025-02-11 16:08:16.258708961,admired
0.7571911815001355,3,2025-02-11 16:08:16.258708961,neutral
0.8114320043153476,0,2025-02-11 16:08:16.258708961,frowning
0.7571911815001355,3,2025-02-11 16:08:16.536103495,neutral
0.8114320043153476,0,2025-02-11 16:08:16.536103495,smilling
0.8565187503494733,2,2025-02-11 16:08:16.536103495,admired
0.7571911815001355,3,2025-02-11 16:08:16.815210341,tired
0.8114320043153476,0,2025-02-11 16:08:16.815210341,smilling
0.8565187503494733,2,2025-02-11 16:08:16.815210341,admired
0.8114320043153476,0,2025-02-11 16:08:17.086611784,smilling
0.8565187503494733,2,2025-02-11 16:08:17.086611784,admired
0.6888264247491139,1,2025-02-11 16:08:17.086611784,neutral
0.7571911815001355,3,2025-02-11 16:08:17.086611784,neutral
0.6888264247491139,1,2025-02-11 16:08:17.417944144,neutral
0.8114320043153476,0,2025-02-11 16:08:17.417944144,smilling
0.8565187503494733,2,2025-02-11 16:08:17.417944144,admired
0.7571911815001355,3,2025-02-11 16:08:17.417944144,tired
0.8114320043153476,0,2025-02-11 16:08:17.685920963,smilling
0.6888264247491139,1,2025-02-11 16:08:17.685920963,neutral
0.8565187503494733,2,2025-02-11 16:08:17.685920963,frowning
0.7571911815001355,3,2025-02-11 16:08:17.685920963,tired
0.7571911815001355,3,2025-02-11 16:08:18.085745801,admired
0.6888264247491139,1,2025-02-11 16:08:18.085745801,neutral
0.8565187503494733,2,2025-02-11 16:08:18.085745801,frowning
0.8114320043153476,0,2025-02-11 16:08:18.085745801,smilling
0.7571911815001355,3,2025-02-11 16:08:18.423927409,admired
0.8565187503494733,2,2025-02-11 16:08:18.423927409,tired
0.6888264247491139,1,2025-02-11 16:08:18.423927409,neutral
0.8114320043153476,0,2025-02-11 16:08:18.423927409,smilling
0.7571911815001355,3,2025-02-11 16:08:18.701321944,neutral
0.6888264247491139,1,2025-02-11 16:08:18.701321944,neutral
0.8114320043153476,0,2025-02-11 16:08:18.701321944,smilling
0.8565187503494733,2,2025-02-11 16:08:18.701321944,tired
0.8114320043153476,0,2025-02-11 16:08:19.042072020,smilling
0.8565187503494733,2,2025-02-11 16:08:19.042072020,tired
0.7571911815001355,3,2025-02-11 16:08:19.042072020,tired
0.6888264247491139,1,2025-02-11 16:08:19.042072020,neutral
0.8114320043153476,0,2025-02-11 16:08:19.384534408,smilling
0.7571911815001355,3,2025-02-11 16:08:19.384534408,neutral
0.8565187503494733,2,2025-02-11 16:08:19.384534408,tired
0.6888264247491139,1,2025-02-11 16:08:19.384534408,neutral
0.7571911815001355,3,2025-02-11 16:08:19.726996796,neutral
0.6888264247491139,1,2025-02-11 16:08:19.726996796,neutral
0.8114320043153476,0,2025-02-11 16:08:19.726996796,smilling
0.8565187503494733,2,2025-02-11 16:08:19.726996796,admired
0.830517465173148,0,2025-02-11 16:08:20.069459184,smilling
0.8169855002745818,2,2025-02-11 16:08:20.069459184,admired
0.7420598083127732,3,2025-02-11 16:08:20.069459184,neutral
0.7041831228880528,1,2025-02-11 16:08:20.069459184,neutral
0.830517465173148,0,2025-02-11 16:08:20.426476224,smilling
0.7041831228880528,1,2025-02-11 16:08:20.426476224,neutral
0.7420598083127732,3,2025-02-11 16:08:20.426476224,neutral
0.8169855002745818,2,2025-02-11 16:08:20.426476224,admired
0.830517465173148,0,2025-02-11 16:08:20.754383960,smilling
0.8169855002745818,2,2025-02-11 16:08:20.754383960,admired
0.7420598083127732,3,2025-02-11 16:08:20.754383960,neutral
0.7420598083127732,3,2025-02-11 16:08:21.024073091,neutral
0.830517465173148,0,2025-02-11 16:08:21.024073091,smilling
0.8169855002745818,2,2025-02-11 16:08:21.024073091,tired
0.7420598083127732,3,2025-02-11 16:08:21.282632194,neutral
0.8169855002745818,2,2025-02-11 16:08:21.282632194,admired
0.830517465173148,0,2025-02-11 16:08:21.282632194,smilling
0.7420598083127732,3,2025-02-11 16:08:21.652491573,neutral
0.830517465173148,0,2025-02-11 16:08:21.652491573,smilling
0.8169855002745818,2,2025-02-11 16:08:21.652491573,admired
0.8169855002745818,2,2025-02-11 16:08:21.924749172,admired
0.830517465173148,0,2025-02-11 16:08:21.924749172,smilling
0.7420598083127732,3,2025-02-11 16:08:21.924749172,neutral
0.830517465173148,0,2025-02-11 16:08:22.198719082,smilling
0.8169855002745818,2,2025-02-11 16:08:22.198719082,admired
0.7420598083127732,3,2025-02-11 16:08:22.198719082,neutral
0.7420598083127732,3,2025-02-11 16:08:22.467552057,admired
0.830517465173148,0,2025-02-11 16:08:22.467552057,smilling
0.8169855002745818,2,2025-02-11 16:08:22.467552057,admired
0.7420598083127732,3,2025-02-11 16:08:22.752651995,admired
0.830517465173148,0,2025-02-11 16:08:22.752651995,smilling
0.8169855002745818,2,2025-02-11 16:08:22.752651995,admired
0.8169855002745818,2,2025-02-11 16:08:23.024053437,admired
0.830517465173148,0,2025-02-11 16:08:23.024053437,smilling
0.7420598083127732,3,2025-02-11 16:08:23.024053437,admired
0.7420598083127732,3,2025-02-11 16:08:23.294598724,admired
0.8169855002745818,2,2025-02-11 16:08:23.294598724,admired
0.830517465173148,0,2025-02-11 16:08:23.294598724,smilling
0.830517465173148,0,2025-02-11 16:08:23.577986350,smilling
0.8169855002745818,2,2025-02-11 16:08:23.577986350,admired
0.7420598083127732,3,2025-02-11 16:08:23.577986350,admired
0.830517465173148,0,2025-02-11 16:08:23.865654756,smilling
0.7041831228880528,1,2025-02-11 16:08:23.865654756,neutral
0.8169855002745818,2,2025-02-11 16:08:23.865654756,admired
0.7420598083127732,3,2025-02-11 16:08:23.865654756,smilling
0.7041831228880528,1,2025-02-11 16:08:24.221815640,neutral
0.7420598083127732,3,2025-02-11 16:08:24.221815640,admired
0.8169855002745818,2,2025-02-11 16:08:24.221815640,admired
0.830517465173148,0,2025-02-11 16:08:24.221815640,neutral
0.7420598083127732,3,2025-02-11 16:08:24.565134184,neutral
0.7041831228880528,1,2025-02-11 16:08:24.565134184,neutral
0.8169855002745818,2,2025-02-11 16:08:24.565134184,admired
0.830517465173148,0,2025-02-11 16:08:24.565134184,smilling
0.7420598083127732,3,2025-02-11 16:08:24.893898076,neutral
0.7041831228880528,1,2025-02-11 16:08:24.893898076,neutral
0.8169855002745818,2,2025-02-11 16:08:24.893898076,admired
0.830517465173148,0,2025-02-11 16:08:24.893898076,smilling
0.7041831228880528,1,2025-02-11 16:08:25.236360465,neutral
0.7420598083127732,3,2025-02-11 16:08:25.236360465,neutral
0.8169855002745818,2,2025-02-11 16:08:25.236360465,admired
0.830517465173148,0,2025-02-11 16:08:25.236360465,neutral
0.7420598083127732,3,2025-02-11 16:08:25.578822853,neutral
0.8169855002745818,2,2025-02-11 16:08:25.578822853,admired
0.830517465173148,0,2025-02-11 16:08:25.578822853,neutral
0.7041831228880528,1,2025-02-11 16:08:25.578822853,neutral
0.7420598083127732,3,2025-02-11 16:08:25.921285241,neutral
0.8169855002745818,2,2025-02-11 16:08:25.921285241,admired
0.7041831228880528,1,2025-02-11 16:08:25.921285241,neutral
0.830517465173148,0,2025-02-11 16:08:25.921285241,tired
0.7420598083127732,3,2025-02-11 16:08:26.249192977,neutral
0.8169855002745818,2,2025-02-11 16:08:26.249192977,admired
0.7041831228880528,1,2025-02-11 16:08:26.249192977,neutral
0.830517465173148,0,2025-02-11 16:08:26.249192977,neutral
0.830517465173148,0,2025-02-11 16:08:26.606210017,neutral
0.7420598083127732,3,2025-02-11 16:08:26.606210017,neutral
0.8169855002745818,2,2025-02-11 16:08:26.606210017,admired
0.7041831228880528,1,2025-02-11 16:08:26.606210017,neutral
0.7041831228880528,1,2025-02-11 16:08:26.947816249,neutral
0.830517465173148,0,2025-02-11 16:08:26.947816249,neutral
0.8169855002745818,2,2025-02-11 16:08:26.947816249,admired
0.7420598083127732,3,2025-02-11 16:08:26.947816249,neutral
0.830517465173148,0,2025-02-11 16:08:27.276580142,tired
0.7041831228880528,1,2025-02-11 16:08:27.276580142,neutral
0.7420598083127732,3,2025-02-11 16:08:27.276580142,neutral
0.8169855002745818,2,2025-02-11 16:08:27.276580142,admired
0.7420598083127732,3,2025-02-11 16:08:27.633597181,neutral
0.7041831228880528,1,2025-02-11 16:08:27.633597181,neutral
0.830517465173148,0,2025-02-11 16:08:27.633597181,neutral
0.8169855002745818,2,2025-02-11 16:08:27.633597181,admired
0.7041831228880528,1,2025-02-11 16:08:27.976059569,neutral
0.7420598083127732,3,2025-02-11 16:08:27.976059569,tired
0.830517465173148,0,2025-02-11 16:08:27.976059569,neutral
0.8169855002745818,2,2025-02-11 16:08:27.976059569,neutral
0.7420598083127732,3,2025-02-11 16:08:28.319378113,tired
0.830517465173148,0,2025-02-11 16:08:28.319378113,neutral
0.7041831228880528,1,2025-02-11 16:08:28.319378113,smilling
0.8169855002745818,2,2025-02-11 16:08:28.319378113,neutral
0.7041831228880528,1,2025-02-11 16:08:28.660984345,neutral
0.8169855002745818,2,2025-02-11 16:08:28.660984345,neutral
0.830517465173148,0,2025-02-11 16:08:28.660984345,neutral
0.7420598083127732,3,2025-02-11 16:08:28.660984345,neutral
0.8169855002745818,2,2025-02-11 16:08:29.004302890,smilling
0.7041831228880528,1,2025-02-11 16:08:29.004302890,neutral
0.830517465173148,0,2025-02-11 16:08:29.004302890,neutral
0.7420598083127732,3,2025-02-11 16:08:29.004302890,neutral
0.8169855002745818,2,2025-02-11 16:08:29.360463773,tired
0.7420598083127732,3,2025-02-11 16:08:29.360463773,smilling
0.7041831228880528,1,2025-02-11 16:08:29.360463773,neutral
0.830517465173148,0,2025-02-11 16:08:29.360463773,neutral
0.8169855002745818,2,2025-02-11 16:08:29.631865216,neutral
0.7420598083127732,3,2025-02-11 16:08:29.631865216,neutral
0.830517465173148,0,2025-02-11 16:08:29.631865216,neutral
0.7041831228880528,1,2025-02-11 16:08:29.988882255,neutral
0.8169855002745818,2,2025-02-11 16:08:29.988882255,tired
0.830517465173148,0,2025-02-11 16:08:29.988882255,tired
0.7420598083127732,3,2025-02-11 16:08:29.988882255,neutral
0.937276906937738,0,2025-02-11 16:08:30.332200799,neutral
0.6982203880522488,3,2025-02-11 16:08:30.332200799,neutral
0.7385024920874155,2,2025-02-11 16:08:30.332200799,tired
0.7078957984630944,1,2025-02-11 16:08:30.332200799,neutral
0.937276906937738,0,2025-02-11 16:08:30.602746086,frowning
0.7385024920874155,2,2025-02-11 16:08:30.602746086,tired
0.6982203880522488,3,2025-02-11 16:08:30.602746086,neutral
0.7078957984630944,1,2025-02-11 16:08:30.602746086,neutral
0.6982203880522488,3,2025-02-11 16:08:30.949489254,neutral
0.7385024920874155,2,2025-02-11 16:08:30.949489254,tired
0.937276906937738,0,2025-02-11 16:08:30.949489254,neutral
0.7078957984630944,1,2025-02-11 16:08:30.949489254,neutral
0.7385024920874155,2,2025-02-11 16:08:31.287670862,neutral
0.7078957984630944,1,2025-02-11 16:08:31.287670862,neutral
0.6982203880522488,3,2025-02-11 16:08:31.287670862,neutral
0.937276906937738,0,2025-02-11 16:08:31.287670862,neutral
0.7078957984630944,1,2025-02-11 16:08:31.644687902,neutral
0.937276906937738,0,2025-02-11 16:08:31.644687902,neutral
0.7385024920874155,2,2025-02-11 16:08:31.644687902,tired
0.6982203880522488,3,2025-02-11 16:08:31.644687902,neutral
0.7385024920874155,2,2025-02-11 16:08:31.944342491,tired
0.7078957984630944,1,2025-02-11 16:08:31.944342491,neutral
0.937276906937738,0,2025-02-11 16:08:31.944342491,neutral
0.6982203880522488,3,2025-02-11 16:08:31.944342491,neutral
0.6982203880522488,3,2025-02-11 16:08:32.272250228,neutral
0.7078957984630944,1,2025-02-11 16:08:32.272250228,neutral
0.937276906937738,0,2025-02-11 16:08:32.272250228,neutral
0.7385024920874155,2,2025-02-11 16:08:32.272250228,frowning
0.7385024920874155,2,2025-02-11 16:08:32.698615901,neutral
0.7078957984630944,1,2025-02-11 16:08:32.698615901,neutral
0.6982203880522488,3,2025-02-11 16:08:32.698615901,neutral
0.937276906937738,0,2025-02-11 16:08:32.698615901,neutral
0.7078957984630944,1,2025-02-11 16:08:33.033372886,neutral
0.6982203880522488,3,2025-02-11 16:08:33.033372886,neutral
0.937276906937738,0,2025-02-11 16:08:33.033372886,neutral
0.7385024920874155,2,2025-02-11 16:08:33.033372886,neutral
0.7078957984630944,1,2025-02-11 16:08:33.382684521,neutral
0.937276906937738,0,2025-02-11 16:08:33.382684521,neutral
0.7385024920874155,2,2025-02-11 16:08:33.382684521,tired
0.6982203880522488,3,2025-02-11 16:08:33.382684521,neutral
0.937276906937738,0,2025-02-11 16:08:33.650661340,neutral
0.6982203880522488,3,2025-02-11 16:08:33.650661340,neutral
0.7385024920874155,2,2025-02-11 16:08:33.650661340,neutral
0.7385024920874155,2,2025-02-11 16:08:33.945178994,tired
0.937276906937738,0,2025-02-11 16:08:33.945178994,neutral
0.6982203880522488,3,2025-02-11 16:08:33.945178994,neutral
0.6982203880522488,3,2025-02-11 16:08:34.213155813,neutral
0.7385024920874155,2,2025-02-11 16:08:34.213155813,tired
0.937276906937738,0,2025-02-11 16:08:34.213155813,neutral
0.6982203880522488,3,2025-02-11 16:08:34.484557255,neutral
0.7385024920874155,2,2025-02-11 16:08:34.484557255,neutral
0.937276906937738,0,2025-02-11 16:08:34.484557255,neutral
0.937276906937738,0,2025-02-11 16:08:34.756814854,neutral
0.7385024920874155,2,2025-02-11 16:08:34.756814854,tired
0.6982203880522488,3,2025-02-11 16:08:34.756814854,neutral
0.7385024920874155,2,2025-02-11 16:08:35.026503984,tired
0.937276906937738,0,2025-02-11 16:08:35.026503984,tired
0.6982203880522488,3,2025-02-11 16:08:35.026503984,neutral
0.7078957984630944,1,2025-02-11 16:08:35.297905427,neutral
0.6982203880522488,3,2025-02-11 16:08:35.297905427,neutral
0.7385024920874155,2,2025-02-11 16:08:35.297905427,tired
0.937276906937738,0,2025-02-11 16:08:35.297905427,neutral
0.7078957984630944,1,2025-02-11 16:08:35.660059402,neutral
0.6982203880522488,3,2025-02-11 16:08:35.660059402,neutral
0.937276906937738,0,2025-02-11 16:08:35.660059402,neutral
0.7385024920874155,2,2025-02-11 16:08:35.660059402,neutral
0.6982203880522488,3,2025-02-11 16:08:35.999097166,neutral
0.7385024920874155,2,2025-02-11 16:08:35.999097166,neutral
0.937276906937738,0,2025-02-11 16:08:35.999097166,neutral
0.7078957984630944,1,2025-02-11 16:08:35.999097166,neutral
0.937276906937738,0,2025-02-11 16:08:36.339847243,tired
0.7385024920874155,2,2025-02-11 16:08:36.339847243,neutral
0.6982203880522488,3,2025-02-11 16:08:36.339847243,neutral
0.7078957984630944,1,2025-02-11 16:08:36.339847243,neutral
0.7078957984630944,1,2025-02-11 16:08:36.690871190,neutral
0.7385024920874155,2,2025-02-11 16:08:36.690871190,frowning
0.937276906937738,0,2025-02-11 16:08:36.690871190,neutral
0.6982203880522488,3,2025-02-11 16:08:36.690871190,neutral
0.6982203880522488,3,2025-02-11 16:08:36.953711073,neutral
0.7078957984630944,1,2025-02-11 16:08:36.953711073,neutral
0.7385024920874155,2,2025-02-11 16:08:36.953711073,frowning
0.937276906937738,0,2025-02-11 16:08:36.953711073,neutral
0.7078957984630944,1,2025-02-11 16:08:37.296173461,neutral
0.7385024920874155,2,2025-02-11 16:08:37.296173461,neutral
0.937276906937738,0,2025-02-11 16:08:37.296173461,neutral
0.6982203880522488,3,2025-02-11 16:08:37.296173461,neutral
0.7078957984630944,1,2025-02-11 16:08:37.638635849,neutral
